Paper No.,D,A SMILES,VOC (V),JSC (mA/cm2),FF (%),PCE max (%),Num. atoms (electron-rich unit),Num. atoms (electron-deficient unit),Num. heteroatoms (electron-rich unit),Num. heteroatoms (electron-deficient unit),Proportion of heteroatoms (electron-rich unit),Proportion of heteroatoms (electron-deficient unit),Num. rings (electron-rich unit),Num. rings (electron-deficient unit),Total num. rings,Num. S atoms (electron-rich unit),Proportion of S atoms (electron-rich unit)
907,J71,O=C1C2=C(C=C(F)C=C2)C(/C1=C/C=C/C3=CC(S4)=C(S3)C5=C4C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C9C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC%13=C%12SC(/C=C/C=C%14/C(C(C=C(F)C=C%15)=C%15C%14=O)=C(C#N)/C#N)=C%13)=C6)=C(C#N)\C#N,0.84,19.73,58.67,9.72,34,26,4,3,0.117647059,0.115384615,7,2,15,4,0.117647059
907,J71,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C=C/C3=CC(S4)=C(S3)C5=C4C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C9C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC%13=C%12SC(/C=C/C=C%14/C(C(C=C(F)C(F)=C%15)=C%15C%14=O)=C(C#N)/C#N)=C%13)=C6)=C(C#N)\C#N,0.81,20.6,63.18,10.54,34,26,4,3,0.117647059,0.115384615,7,2,15,4,0.117647059
932,PBDB-T,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C4C(SC(CCCCCCCC)=C4)=C3C(C=C5)=CC6=C5C7C(C6(CC(CCCC)CC)CC(CCCC)CC)C8=C(C=C(C9=C(SC(CCCCCCCC)=C%10)C%10=C(/C=C%11/C(C(C=C(F)C(F)=C%12)=C%12C%11=O)=C(C#N)/C#N)S9)C=C8)C7(CC(CCCC)CC)CC(CCCC)CC)=C(C#N)\C#N,0.86,20.67,71.2,12.74,50,22,4,5,0.08,0.227272727,8,2,12,4,0.08
937,DRTB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.99,14.31,62.9,8.9,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
946,PBDTDT-O,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.82,1.7,28.63,0.4,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
946,PBDTDT-O,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.87,1.56,31.07,0.42,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
946,PBDTDT-O,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.85,1.86,34.01,0.54,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
946,PBDTDT-TT,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.81,16.56,55.02,7.39,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
946,PBDTDT-TT,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.82,15.58,60.01,7.64,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
946,PBDTDT-TT,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.82,16.17,63.4,8.43,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
949,SM2,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.768,10.77,64.4,5.32,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
949,SM1,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.905,15.18,73.55,10.11,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
957,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C5=CC6=C(C=C5C4(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C(C=C(C(SC(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C%12)=C%12C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C9)N6CCCCCCCC)=C(C#N)/C#N,0.96,11.26,57.58,6.23,38,22,3,3,0.078947368,0.136363636,7,2,15,2,0.052631579
1011,PTPDBDT,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,1.04,10.6,58,6.4,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1011,PTPDBDT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.94,14.1,66,8.8,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
1011,PTPDBDT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(I)C=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(I)C=C%15,0.95,14.5,65,8.9,34,25,4,4,0.117647059,0.16,7,2,15,4,0.117647059
1011,PTPDBDT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Br)C=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Br)C=C%15,0.93,15.4,66,9.4,34,25,4,4,0.117647059,0.16,7,2,15,4,0.117647059
1011,PTPDBDT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C=C%15,0.94,15.6,65,9.5,34,22,4,4,0.117647059,0.181818182,7,2,15,4,0.117647059
1022,PTB7-Th,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.84,17.1,52.3,7.51,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1032,PTzBI-DT,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.92,15.53,56.76,8.11,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1032,PTzBI,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.88,17.86,54.97,8.64,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1032,PTzBI-DT,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.91,16.84,61.53,9.43,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1032,PTzBI,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.87,18.29,64.34,10.24,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1033,PTB7-Th,O=C(OCCCCCCCC)C1=CC2=C(/C=C3/C(C(C=CC=C4)=C4C3=O)=C(C#N)\C#N)SC(C(S5)=CC6=C5C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C%10C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC(C%14=C%15C(C=C(C(OCCCCCCCC)=O)S%15)=C(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)S%14)=C%13)=C7)=C2S1,0.7,13.38,47,4.4,16,22,2,3,0.125,0.136363636,2,2,17,2,0.125
1033,PTB7-Th,O=C(OCCCCCCCC)C1=CC2=C(/C=C3/C(C(C=CC=C4)=C4C3=O)=C(C#N)\C#N)SC(C(S5)=CC6=C5C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C%10C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC(C%14=C%15C(C=C(C(OCCCCCCCC)=O)S%15)=C(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)S%14)=C%13)=C7)=C2S1,0.74,12.85,50,4.87,16,22,2,3,0.125,0.136363636,2,2,17,2,0.125
1033,PTB7-Th,O=C(OCCCCCCCC)C1=CC2=C(/C=C3/C(C(C=CC=C4)=C4C3=O)=C(C#N)\C#N)SC(C(S5)=CC6=C5C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C%10C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC(C%14=C%15C(C=C(C(OCCCCCCCC)=O)S%15)=C(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)S%14)=C%13)=C7)=C2S1,0.708,16.01,55,6.3,16,22,2,3,0.125,0.136363636,2,2,17,2,0.125
1033,PTB7-Th,O=C(OCCCCCCCC)C1=CC2=C(/C=C3/C(C(C=CC=C4)=C4C3=O)=C(C#N)\C#N)SC(C(S5)=CC6=C5C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C%10C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC(C%14=C%15C(C=C(C(OCCCCCCCC)=O)S%15)=C(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)S%14)=C%13)=C7)=C2S1,0.71,17.23,57,7.02,16,22,2,3,0.125,0.136363636,2,2,17,2,0.125
1033,PTB7-Th,O=C(OCCCCCCCC)C1=CC2=C(/C=C3/C(C(C=CC=C4)=C4C3=O)=C(C#N)\C#N)SC(C(S5)=CC6=C5C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C%10C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC(C%14=C%15C(C=C(C(OCCCCCCCC)=O)S%15)=C(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)S%14)=C%13)=C7)=C2S1,0.712,18.53,59,7.74,16,22,2,3,0.125,0.136363636,2,2,17,2,0.125
1033,PTB7-Th,O=C(OCCCCCCCC)C1=CC2=C(/C=C3/C(C(C=CC=C4)=C4C3=O)=C(C#N)\C#N)SC(C(S5)=CC6=C5C7=C(C6(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)C=C%10C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC(C%14=C%15C(C=C(C(OCCCCCCCC)=O)S%15)=C(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)S%14)=C%13)=C7)=C2S1,0.73,20.75,63,9.58,16,22,2,3,0.125,0.136363636,2,2,17,2,0.125
1044,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.9,17.03,72.1,11.05,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1044,PBDB-T-SF,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.86,18.93,68.2,11.1,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
1044,PBDB-T-SF,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.88,20.5,71.9,12.97,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
1044,PBDB-T-SF,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.88,20.88,71.3,13.1,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
1053,FTAZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)S6)C7=CC=C(CCCCCC)S7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)S%14)C%15=CC=C(CCCCCC)S%15)C%13=C8,0.915,15.84,61.26,8.88,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1053,FTAZ,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)S6)C7=CC=C(CCCCCC)S7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)S%14)C%15=CC=C(CCCCCC)S%15)C%13=C8,0.849,19.33,73.73,12.1,34,22,4,4,0.117647059,0.181818182,7,2,15,4,0.117647059
1061,P3HT,O=C(N(CC)C/1=O)SC1=C\C2=CC=C(C3=NN(CCCCCCCC)N=C32)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC(C9=CC=C(/C=C%10SC(N(CC)C/%10=O)=O)C%11=NN(CCCCCCCC)N=C9%11)=C%12)=C%12C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,1.23,4.02,36,1.78,28,14,2,3,0.071428571,0.214285714,5,2,15,2,0.071428571
1061,P3HT,O=C(N(CC)C/1=O)SC1=C\C2=CC=C(C3=NN(CCCCCCCC)N=C32)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC(C9=CC=C(/C=C%10SC(N(CC)C/%10=O)=O)C%11=NN(CCCCCCCC)N=C9%11)=C%12)=C%12C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,1.24,6.29,54,4.21,28,14,2,3,0.071428571,0.214285714,5,2,15,2,0.071428571
1061,P3HT,O=C(N(CC)C/1=O)SC1=C\C2=CC=C(C3=NN(CCCCCCCC)N=C32)C4=CC(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC(C9=CC=C(/C=C%10SC(N(CC)C/%10=O)=O)C%11=NN(CCCCCCCC)N=C9%11)=C%12)=C%12C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,1.22,6.15,60,4.5,28,14,2,3,0.071428571,0.214285714,5,2,15,2,0.071428571
1061,P3HT,O=C(N(CC)C(S/1)=S)C1=C/C(C2=NN(CCCCCCCC)N=C23)=CC=C3C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=CC=C(/C=C%12C(N(CC)C(S\%12)=S)=O)C%13=NN(CCCCCCCC)N=C%13%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15,1.02,7.34,70,5.24,28,29,2,7,0.071428571,0.24137931,5,3,15,2,0.071428571
1063,H12,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.969,4.94,38.2,1.83,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
1063,H11,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.988,10.99,49.54,5.37,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
1063,H12,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.955,10.51,54.89,5.51,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
1063,H11,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.977,15.21,65.46,9.73,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
1068,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C8=CC(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C9SC(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%13)=C%10C=C8S7,0.872,16.97,60.8,8.99,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1068,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C8=CC(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C9SC(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%13)=C%10C=C8S7,0.868,17.85,67.2,10.42,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
1070,PTB7-Th,O=C(N1CC(CCCC)CCCCCC)C2=C(C3=CC=C(/C=C(C#N)/C#N)S3)N(CC(CCCC)CCCCCC)C(C2=C1C4=CC=C(C5=CC6=C(S5)C7=C(C=C(C8=CC=C(S8)C9=C%10C(N(C(C%11=CC=C(/C=C(C#N)/C#N)S%11)=C%10C(N9CC(CCCC)CCCCCC)=O)CC(CCCC)CCCCCC)=O)S7)C%126C%13=C(SC(C%14=CC=C(S%14)C%15=C%16C(N(C(C%17=CC=C(/C=C(C#N)/C#N)S%17)=C%16C(N%15CC(CCCC)CCCCCC)=O)CC(CCCC)CCCCCC)=O)=C%13)C%18=C%12C=C(C%19=CC=C(S%19)C%20=C%21C(N(C(C%22=CC=C(/C=C(C#N)/C#N)S%22)=C%21C(N%20CC(CCCC)CCCCCC)=O)CC(CCCC)CCCCCC)=O)S%18)S4)=O,0.707,10.1,49.5,3.54,31,28,4,6,0.129032258,0.214285714,5,4,22,4,0.129032258
